"","coopid","Functionality","year","month","catch_lobsters","value_lobsters"
"2712",36,6.666666667,2012,"MAYO",NA,NA
"2713",36,6.666666667,2012,"JUNIO",NA,NA
"2714",36,6.666666667,2013,"ENERO",NA,NA
"2715",36,6.666666667,2013,"ABRIL",NA,NA
"2716",36,6.666666667,2013,"MAYO",NA,NA
"2717",36,6.666666667,2013,"JULIO",NA,NA
"2718",36,6.666666667,2013,"NOVIEMBRE",NA,NA
"2719",36,6.666666667,2014,"ENERO",NA,NA
"2720",36,6.666666667,2014,"FEBRERO",NA,NA
"2721",36,6.666666667,2014,"ABRIL",NA,NA
"2722",36,6.666666667,2014,"MAYO",NA,NA
"2723",36,6.666666667,2014,"JUNIO",NA,NA
"2724",36,6.666666667,2014,"JULIO",NA,NA
"2725",36,6.666666667,2014,"AGOSTO",NA,NA
"2726",36,6.666666667,2014,"NOVIEMBRE",NA,NA
"2727",36,6.666666667,2015,"ENERO",NA,NA
"2728",36,6.666666667,2015,"JULIO",NA,NA
"2729",36,6.666666667,2015,"AGOSTO",NA,NA
"2730",36,6.666666667,2015,"DICIEMBRE",NA,NA
"2731",36,6.666666667,2016,"MAYO",NA,NA
"2732",36,6.666666667,2016,"JULIO",NA,NA
"2733",36,6.666666667,2016,"SEPTIEMBRE",NA,NA
"2734",36,6.666666667,2016,"OCTUBRE",NA,NA
"2735",36,6.666666667,2016,"NOVIEMBRE",NA,NA
"2736",36,6.666666667,2016,"DICIEMBRE",NA,NA
"2737",37,5.490196078,2000,"ENERO",3577,994915
"2738",37,5.490196078,2000,"FEBRERO",1275,359318
"2739",37,5.490196078,2000,"MARZO",137,34250
"2740",37,5.490196078,2000,"ABRIL",427,106750
"2741",37,5.490196078,2000,"JUNIO",45,11025
"2742",37,5.490196078,2000,"JULIO",2999,748085
"2743",37,5.490196078,2000,"AGOSTO",18,4500
"2744",37,5.490196078,2000,"SEPTIEMBRE",182,44590
"2745",37,5.490196078,2000,"OCTUBRE",1211,302750
"2746",37,5.490196078,2000,"NOVIEMBRE",512,133120
"2747",37,5.490196078,2000,"DICIEMBRE",851,221260
"2748",37,5.490196078,2001,"ENERO",1364,354640
"2749",37,5.490196078,2001,"FEBRERO",503,144550
"2750",37,5.490196078,2001,"MARZO",347,84668
"2751",37,5.490196078,2001,"MAYO",255,73950
"2752",37,5.490196078,2001,"JUNIO",161,41860
"2753",37,5.490196078,2001,"JULIO",4338,1041120
"2754",37,5.490196078,2001,"AGOSTO",658,159252
"2755",37,5.490196078,2001,"SEPTIEMBRE",742,181790
"2756",37,5.490196078,2001,"OCTUBRE",2319,567381
"2757",37,5.490196078,2001,"NOVIEMBRE",1767,435691
"2758",37,5.490196078,2001,"DICIEMBRE",592,146224
"2759",37,5.490196078,2002,"ENERO",1937,480851
"2760",37,5.490196078,2002,"FEBRERO",422,106902
"2761",37,5.490196078,2002,"JULIO",3955,968975
"2762",37,5.490196078,2002,"AGOSTO",455,113750
"2763",37,5.490196078,2002,"SEPTIEMBRE",1548,382356
"2764",37,5.490196078,2002,"OCTUBRE",2879,729462
"2765",37,5.490196078,2002,"NOVIEMBRE",2627,663164
"2766",37,5.490196078,2002,"DICIEMBRE",825,213378
"2767",37,5.490196078,2003,"ENERO",867,242760
"2768",37,5.490196078,2003,"FEBRERO",312,90480
"2769",37,5.490196078,2003,"MARZO",83,24070
"2770",37,5.490196078,2003,"JULIO",1242,316710
"2771",37,5.490196078,2003,"AGOSTO",851,221260
"2772",37,5.490196078,2003,"SEPTIEMBRE",604,160060
"2773",37,5.490196078,2003,"OCTUBRE",908,245160
"2774",37,5.490196078,2003,"NOVIEMBRE",408,110360
"2775",37,5.490196078,2003,"DICIEMBRE",471,134235
"2776",37,5.490196078,2004,"ENERO",860,258240
"2777",37,5.490196078,2004,"FEBRERO",280,85555
"2778",37,5.490196078,2004,"MARZO",50,16500
"2779",37,5.490196078,2004,"JULIO",2860,786290
"2780",37,5.490196078,2004,"AGOSTO",714,204815
"2781",37,5.490196078,2004,"SEPTIEMBRE",240,69600
"2782",37,5.490196078,2004,"OCTUBRE",867,255765
"2783",37,5.490196078,2004,"NOVIEMBRE",122,36600
"2784",37,5.490196078,2004,"DICIEMBRE",278,83850
"2785",37,5.490196078,2005,"ENERO",49,15125
"2786",37,5.490196078,2005,"FEBRERO",193,64440
"2787",37,5.490196078,2005,"MARZO",64,21120
"2788",37,5.490196078,2005,"JULIO",3731,1156610
"2789",37,5.490196078,2005,"AGOSTO",2771,859010
"2790",37,5.490196078,2005,"SEPTIEMBRE",1157,364455
"2791",37,5.490196078,2005,"OCTUBRE",399,125685
"2792",37,5.490196078,2005,"DICIEMBRE",572,180180
"2793",37,5.490196078,2006,"ABRIL",160,50400
"2794",37,5.490196078,2006,"JULIO",1641,508710
"2795",37,5.490196078,2006,"AGOSTO",297,92070
"2796",37,5.490196078,2006,"SEPTIEMBRE",185,59200
"2797",37,5.490196078,2006,"OCTUBRE",191,61120
"2798",37,5.490196078,2006,"NOVIEMBRE",489,156480
"2799",37,5.490196078,2007,"ENERO",123,40630
"2800",37,5.490196078,2007,"FEBRERO",115,37100
"2801",37,5.490196078,2007,"MARZO",80,32800
"2802",37,5.490196078,2007,"JULIO",1795,673125
"2803",37,5.490196078,2007,"AGOSTO",395,148125
"2804",37,5.490196078,2007,"SEPTIEMBRE",542,205960
"2805",37,5.490196078,2007,"OCTUBRE",320,126400
"2806",37,5.490196078,2007,"NOVIEMBRE",175,70000
"2807",37,5.490196078,2007,"DICIEMBRE",267,106800
"2808",37,5.490196078,2008,"ENERO",116,46400
"2809",37,5.490196078,2008,"FEBRERO",47,18800
"2810",37,5.490196078,2008,"MARZO",86,38700
"2811",37,5.490196078,2008,"JULIO",1962,843660
"2812",37,5.490196078,2008,"AGOSTO",815,342300
"2813",37,5.490196078,2008,"SEPTIEMBRE",200,84000
"2814",37,5.490196078,2008,"OCTUBRE",491,206220
"2815",37,5.490196078,2008,"DICIEMBRE",833,333200
"2816",37,5.490196078,2009,"AGOSTO",1722,591010
"2817",37,5.490196078,2009,"SEPTIEMBRE",602,204680
"2818",37,5.490196078,2009,"OCTUBRE",512,163840
"2819",37,5.490196078,2009,"NOVIEMBRE",338,98020
"2820",37,5.490196078,2009,"DICIEMBRE",279,80910
"2821",37,5.490196078,2010,"ENERO",74,21460
"2822",37,5.490196078,2010,"FEBRERO",97,33950
"2823",37,5.490196078,2010,"MARZO",25,7750
"2824",37,5.490196078,2010,"JULIO",5285,184975
"2825",37,5.490196078,2010,"AGOSTO",2915,1020250
"2826",37,5.490196078,2010,"SEPTIEMBRE",845,295750
"2827",37,5.490196078,2010,"OCTUBRE",1365,477750
"2828",37,5.490196078,2010,"NOVIEMBRE",1303,456050
"2829",37,5.490196078,2010,"DICIEMBRE",918,321300
"2830",37,5.490196078,2011,"ENERO",735,257250
"2831",37,5.490196078,2011,"FEBRERO",434,151900
"2832",37,5.490196078,2011,"AGOSTO",331,115850
"2833",37,5.490196078,2011,"SEPTIEMBRE",323,113050
"2834",37,5.490196078,2012,"JULIO",905,325800
"2835",37,5.490196078,2012,"AGOSTO",28,10640
"2836",37,5.490196078,2012,"SEPTIEMBRE",130,49400
"2837",37,5.490196078,2012,"OCTUBRE",46,17480
"2838",37,5.490196078,2012,"DICIEMBRE",132,50160
"2839",37,5.490196078,2013,"ENERO",12,4800
"2840",37,5.490196078,2013,"FEBRERO",120,45600
"2841",37,5.490196078,2013,"JULIO",4759,1760830
"2842",37,5.490196078,2013,"AGOSTO",179,66230
"2843",37,5.490196078,2013,"SEPTIEMBRE",271,100270
"2844",37,5.490196078,2013,"OCTUBRE",1413,522810
"2845",37,5.490196078,2013,"NOVIEMBRE",157,58090
"2846",37,5.490196078,2014,"FEBRERO",168,62160
"2847",37,5.490196078,2014,"JULIO",1649,626620
"2848",37,5.490196078,2014,"AGOSTO",409,155420
"2849",37,5.490196078,2014,"SEPTIEMBRE",57,21660
"2850",37,5.490196078,2014,"OCTUBRE",121,45980
"2851",37,5.490196078,2014,"NOVIEMBRE",756,287280
"2852",37,5.490196078,2014,"DICIEMBRE",479,186810
"2853",38,7.058823529,2014,"MAYO",NA,NA
"2854",38,7.058823529,2014,"JUNIO",NA,NA
"2855",38,7.058823529,2014,"JULIO",NA,NA
"2856",38,7.058823529,2014,"AGOSTO",NA,NA
"2857",38,7.058823529,2014,"OCTUBRE",NA,NA
"2858",38,7.058823529,2014,"NOVIEMBRE",NA,NA
"2859",38,7.058823529,2015,"ENERO",NA,NA
"2860",38,7.058823529,2015,"FEBRERO",NA,NA
"2861",38,7.058823529,2015,"MARZO",NA,NA
"2862",38,7.058823529,2015,"ABRIL",NA,NA
"2863",38,7.058823529,2015,"MAYO",NA,NA
"2864",38,7.058823529,2015,"JUNIO",NA,NA
"2865",38,7.058823529,2015,"JULIO",NA,NA
"2866",38,7.058823529,2015,"AGOSTO",NA,NA
"2867",38,7.058823529,2015,"OCTUBRE",NA,NA
"2868",38,7.058823529,2015,"NOVIEMBRE",NA,NA
"2869",38,7.058823529,2015,"DICIEMBRE",NA,NA
"2870",38,7.058823529,2016,"ENERO",NA,NA
"2871",38,7.058823529,2016,"FEBRERO",NA,NA
"2872",38,7.058823529,2016,"MARZO",NA,NA
"2873",38,7.058823529,2016,"ABRIL",NA,NA
"2874",38,7.058823529,2016,"MAYO",NA,NA
"2875",38,7.058823529,2016,"JUNIO",NA,NA
"2876",38,7.058823529,2016,"JULIO",NA,NA
"2877",38,7.058823529,2016,"AGOSTO",NA,NA
"2878",38,7.058823529,2016,"OCTUBRE",NA,NA
"2879",38,7.058823529,2016,"NOVIEMBRE",NA,NA
"2880",38,7.058823529,2016,"DICIEMBRE",NA,NA
"2881",39,8.62745098,2000,"ENERO",12556,728248
"2882",39,8.62745098,2000,"FEBRERO",13989,811362
"2883",39,8.62745098,2000,"MARZO",2855,165590
"2884",39,8.62745098,2000,"ABRIL",2540,147320
"2885",39,8.62745098,2000,"MAYO",14718,853644
"2886",39,8.62745098,2000,"JUNIO",4098,237684
"2887",39,8.62745098,2000,"JULIO",5451,316158
"2888",39,8.62745098,2000,"AGOSTO",3987,231246
"2889",39,8.62745098,2000,"SEPTIEMBRE",7587,440046
"2890",39,8.62745098,2000,"OCTUBRE",63606,3689148
"2891",39,8.62745098,2000,"NOVIEMBRE",26037,1510146
"2892",39,8.62745098,2000,"DICIEMBRE",9680,561440
"2893",39,8.62745098,2001,"ENERO",6342,367836
"2894",39,8.62745098,2001,"FEBRERO",8938,484300
"2895",39,8.62745098,2001,"MARZO",4049,186254
"2896",39,8.62745098,2001,"ABRIL",4038,185748
"2897",39,8.62745098,2001,"MAYO",2296,99598
"2898",39,8.62745098,2001,"JUNIO",14370,704196
"2899",39,8.62745098,2001,"JULIO",2111,97106
"2900",39,8.62745098,2001,"AGOSTO",8751,438198
"2901",39,8.62745098,2001,"SEPTIEMBRE",NA,NA
"2902",39,8.62745098,2001,"OCTUBRE",42363,1945094
"2903",39,8.62745098,2001,"NOVIEMBRE",13759,624788
"2904",39,8.62745098,2001,"DICIEMBRE",16415,748698
"2905",39,8.62745098,2002,"ENERO",12778,577350
"2906",39,8.62745098,2002,"FEBRERO",12099,546558
"2907",39,8.62745098,2002,"MARZO",9013,413799
"2908",39,8.62745098,2002,"ABRIL",4406,202676
"2909",39,8.62745098,2002,"MAYO",1997,76555
"2910",39,8.62745098,2002,"JUNIO",10786,492654
"2911",39,8.62745098,2002,"JULIO",1399,60835
"2912",39,8.62745098,2002,"AGOSTO",5244,241054
"2913",39,8.62745098,2002,"SEPTIEMBRE",9858,452006
"2914",39,8.62745098,2002,"OCTUBRE",34379,1576861
"2915",39,8.62745098,2002,"NOVIEMBRE",19183,875482
"2916",39,8.62745098,2002,"DICIEMBRE",10394,469811
"2917",39,8.62745098,2003,"ENERO",14523,646706
"2918",39,8.62745098,2003,"FEBRERO",9831,437742
"2919",39,8.62745098,2003,"MARZO",NA,NA
"2920",39,8.62745098,2003,"ABRIL",NA,NA
"2921",39,8.62745098,2003,"MAYO",NA,NA
"2922",39,8.62745098,2003,"JUNIO",NA,NA
"2923",39,8.62745098,2003,"JULIO",NA,NA
"2924",39,8.62745098,2003,"SEPTIEMBRE",NA,NA
"2925",39,8.62745098,2003,"OCTUBRE",77407,3559107
"2926",39,8.62745098,2003,"NOVIEMBRE",34909,1593387
"2927",39,8.62745098,2003,"DICIEMBRE",8906,390738
"2928",39,8.62745098,2004,"ENERO",8739,370238
"2929",39,8.62745098,2004,"MARZO",NA,NA
"2930",39,8.62745098,2004,"ABRIL",NA,NA
"2931",39,8.62745098,2004,"MAYO",NA,NA
"2932",39,8.62745098,2004,"JUNIO",NA,NA
"2933",39,8.62745098,2004,"AGOSTO",NA,NA
"2934",39,8.62745098,2004,"SEPTIEMBRE",NA,NA
"2935",39,8.62745098,2004,"OCTUBRE",65550,3931440
"2936",39,8.62745098,2004,"NOVIEMBRE",30030,1798420
"2937",39,8.62745098,2004,"DICIEMBRE",11025,657320
"2938",39,8.62745098,2005,"ENERO",13759,835495
"2939",39,8.62745098,2005,"FEBRERO",10762,641120
"2940",39,8.62745098,2005,"MARZO",NA,NA
"2941",39,8.62745098,2005,"ABRIL",NA,NA
"2942",39,8.62745098,2005,"MAYO",NA,NA
"2943",39,8.62745098,2005,"JUNIO",NA,NA
"2944",39,8.62745098,2005,"OCTUBRE",72668,3902404
"2945",39,8.62745098,2005,"NOVIEMBRE",27350,1636560
"2946",39,8.62745098,2005,"DICIEMBRE",8371,536775
"2947",39,8.62745098,2006,"ENERO",8093,597375
"2948",39,8.62745098,2006,"FEBRERO",7525,545300
"2949",39,8.62745098,2006,"MARZO",NA,NA
"2950",39,8.62745098,2006,"ABRIL",NA,NA
"2951",39,8.62745098,2006,"MAYO",NA,NA
"2952",39,8.62745098,2006,"JUNIO",NA,NA
"2953",39,8.62745098,2006,"AGOSTO",NA,NA
"2954",39,8.62745098,2006,"SEPTIEMBRE",NA,NA
"2955",39,8.62745098,2006,"OCTUBRE",78809,5542316
"2956",39,8.62745098,2006,"NOVIEMBRE",20126,1602910
"2957",39,8.62745098,2006,"DICIEMBRE",11626,904387
"2958",39,8.62745098,2007,"ENERO",9550,763190
"2959",39,8.62745098,2007,"FEBRERO",8720,695780
"2960",39,8.62745098,2007,"MARZO",NA,NA
"2961",39,8.62745098,2007,"ABRIL",NA,NA
"2962",39,8.62745098,2007,"MAYO",NA,NA
"2963",39,8.62745098,2007,"OCTUBRE",38389,3222700
"2964",39,8.62745098,2007,"NOVIEMBRE",40520,3615975
"2965",39,8.62745098,2007,"DICIEMBRE",20302,1826180
"2966",39,8.62745098,2008,"ENERO",17740,1592215
"2967",39,8.62745098,2008,"FEBRERO",10509,954610
"2968",39,8.62745098,2008,"MARZO",NA,NA
"2969",39,8.62745098,2008,"ABRIL",NA,NA
"2970",39,8.62745098,2008,"MAYO",NA,NA
"2971",39,8.62745098,2008,"JUNIO",NA,NA
"2972",39,8.62745098,2008,"SEPTIEMBRE",NA,NA
"2973",39,8.62745098,2008,"OCTUBRE",93117,8380170
"2974",39,8.62745098,2008,"NOVIEMBRE",22833,2049770
"2975",39,8.62745098,2008,"DICIEMBRE",11897,1032410
"2976",39,8.62745098,2009,"ENERO",13136,1141040
"2977",39,8.62745098,2009,"FEBRERO",9892,721070
"2978",39,8.62745098,2009,"MARZO",NA,NA
"2979",39,8.62745098,2009,"ABRIL",NA,NA
"2980",39,8.62745098,2009,"MAYO",NA,NA
"2981",39,8.62745098,2009,"JUNIO",NA,NA
"2982",39,8.62745098,2009,"JULIO",NA,NA
"2983",39,8.62745098,2009,"AGOSTO",NA,NA
"2984",39,8.62745098,2009,"SEPTIEMBRE",NA,NA
"2985",39,8.62745098,2009,"OCTUBRE",72810,6552500
"2986",39,8.62745098,2009,"NOVIEMBRE",27938,2511980
"2987",39,8.62745098,2009,"DICIEMBRE",12701,1135210
"2988",39,8.62745098,2010,"ENERO",13740,1231360
"2989",39,8.62745098,2010,"FEBRERO",13084,1175520
"2990",39,8.62745098,2010,"MARZO",NA,NA
"2991",39,8.62745098,2010,"ABRIL",NA,NA
"2992",39,8.62745098,2010,"MAYO",NA,NA
"2993",39,8.62745098,2010,"JUNIO",NA,NA
"2994",39,8.62745098,2010,"JULIO",NA,NA
"2995",39,8.62745098,2010,"AGOSTO",NA,NA
"2996",39,8.62745098,2010,"SEPTIEMBRE",NA,NA
"2997",39,8.62745098,2010,"OCTUBRE",56603,5081150
"2998",39,8.62745098,2010,"NOVIEMBRE",49853,4469690
"2999",39,8.62745098,2010,"DICIEMBRE",25652,2288520
"3000",39,8.62745098,2011,"ENERO",14367,1284750
"3001",39,8.62745098,2011,"FEBRERO",10869,971930
"3002",39,8.62745098,2011,"MARZO",NA,NA
"3003",39,8.62745098,2011,"ABRIL",NA,NA
"3004",39,8.62745098,2011,"MAYO",NA,NA
"3005",39,8.62745098,2011,"JUNIO",NA,NA
"3006",39,8.62745098,2011,"AGOSTO",NA,NA
"3007",39,8.62745098,2011,"SEPTIEMBRE",NA,NA
"3008",39,8.62745098,2011,"OCTUBRE",70478,6332260
"3009",39,8.62745098,2011,"NOVIEMBRE",46740,4154440
"3010",39,8.62745098,2011,"DICIEMBRE",16806,1461380
"3011",39,8.62745098,2012,"ENERO",18942,1685660
"3012",39,8.62745098,2012,"FEBRERO",17342,1541580
"3013",39,8.62745098,2012,"MARZO",NA,NA
"3014",39,8.62745098,2012,"ABRIL",NA,NA
"3015",39,8.62745098,2012,"MAYO",NA,NA
"3016",39,8.62745098,2012,"JUNIO",NA,NA
"3017",39,8.62745098,2012,"JULIO",NA,NA
"3018",39,8.62745098,2012,"SEPTIEMBRE",NA,NA
"3019",39,8.62745098,2012,"OCTUBRE",64505,5802330
"3020",39,8.62745098,2012,"NOVIEMBRE",30927,2746310
"3021",39,8.62745098,2012,"DICIEMBRE",16779,1382470
"3022",39,8.62745098,2013,"ENERO",16850,1441900
"3023",39,8.62745098,2013,"FEBRERO",11793,1051090
"3024",39,8.62745098,2013,"MARZO",NA,NA
"3025",39,8.62745098,2013,"ABRIL",NA,NA
"3026",39,8.62745098,2013,"MAYO",NA,NA
"3027",39,8.62745098,2013,"JUNIO",NA,NA
"3028",39,8.62745098,2013,"JULIO",NA,NA
"3029",39,8.62745098,2013,"AGOSTO",NA,NA
"3030",39,8.62745098,2013,"SEPTIEMBRE",NA,NA
"3031",39,8.62745098,2013,"OCTUBRE",59613,5358010
"3032",39,8.62745098,2013,"NOVIEMBRE",25327,2267190
"3033",39,8.62745098,2013,"DICIEMBRE",19338,1689100
"3034",39,8.62745098,2014,"ENERO",22115,1949630
"3035",39,8.62745098,2014,"FEBRERO",9768,859640
"3036",39,8.62745098,2014,"ABRIL",NA,NA
"3037",39,8.62745098,2014,"MAYO",NA,NA
"3038",39,8.62745098,2014,"JUNIO",NA,NA
"3039",39,8.62745098,2014,"JULIO",NA,NA
"3040",39,8.62745098,2014,"SEPTIEMBRE",29822,2683020
"3041",39,8.62745098,2014,"OCTUBRE",28181,2528370
"3042",39,8.62745098,2014,"NOVIEMBRE",9792,850840
"3043",39,8.62745098,2014,"DICIEMBRE",7571,655190
"3044",39,8.62745098,2015,"ENERO",7531,641870
"3045",39,8.62745098,2015,"FEBRERO",4490,398660
"3046",39,8.62745098,2015,"MARZO",NA,NA
"3047",39,8.62745098,2015,"ABRIL",NA,NA
"3048",39,8.62745098,2015,"MAYO",NA,NA
"3049",39,8.62745098,2015,"JUNIO",NA,NA
"3050",39,8.62745098,2015,"JULIO",NA,NA
"3051",39,8.62745098,2015,"AGOSTO",NA,NA
"3052",39,8.62745098,2015,"SEPTIEMBRE",NA,NA
"3053",39,8.62745098,2015,"OCTUBRE",58534,5253540
"3054",39,8.62745098,2015,"NOVIEMBRE",15161,1322250
"3055",39,8.62745098,2015,"DICIEMBRE",8476,730960
"3056",39,8.62745098,2016,"ENERO",5565,482730
"3057",39,8.62745098,2016,"FEBRERO",4881,431130
"3058",39,8.62745098,2016,"ABRIL",NA,NA
"3059",39,8.62745098,2016,"MAYO",NA,NA
"3060",39,8.62745098,2016,"JUNIO",NA,NA
"3061",39,8.62745098,2016,"JULIO",NA,NA
"3062",39,8.62745098,2016,"AGOSTO",NA,NA
"3063",39,8.62745098,2016,"OCTUBRE",54556,4894400
"3064",39,8.62745098,2016,"NOVIEMBRE",26267,2353350
"3065",39,8.62745098,2016,"DICIEMBRE",15328,1291120
"3066",40,6.078431373,2001,"ENERO",NA,NA
"3067",40,6.078431373,2001,"MARZO",NA,NA
"3068",40,6.078431373,2001,"ABRIL",NA,NA
"3069",40,6.078431373,2001,"MAYO",NA,NA
"3070",40,6.078431373,2001,"AGOSTO",NA,NA
"3071",40,6.078431373,2002,"MARZO",NA,NA
"3072",40,6.078431373,2002,"ABRIL",NA,NA
"3073",40,6.078431373,2002,"MAYO",NA,NA
"3074",40,6.078431373,2002,"JULIO",NA,NA
"3075",40,6.078431373,2002,"OCTUBRE",NA,NA
"3076",40,6.078431373,2003,"JULIO",NA,NA
"3077",40,6.078431373,2004,"MAYO",NA,NA
"3078",40,6.078431373,2004,"JUNIO",NA,NA
"3079",40,6.078431373,2004,"JULIO",NA,NA
"3080",40,6.078431373,2005,"MAYO",NA,NA
"3081",40,6.078431373,2005,"JUNIO",NA,NA
"3082",40,6.078431373,2005,"JULIO",NA,NA
"3083",40,6.078431373,2006,"JUNIO",NA,NA
"3084",40,6.078431373,2006,"JULIO",NA,NA
"3085",40,6.078431373,2006,"AGOSTO",NA,NA
"3086",40,6.078431373,2006,"SEPTIEMBRE",NA,NA
"3087",40,6.078431373,2006,"OCTUBRE",NA,NA
"3088",40,6.078431373,2006,"NOVIEMBRE",NA,NA
"3089",40,6.078431373,2006,"DICIEMBRE",NA,NA
"3090",40,6.078431373,2007,"MAYO",NA,NA
"3091",40,6.078431373,2007,"JUNIO",NA,NA
"3092",40,6.078431373,2007,"JULIO",NA,NA
"3093",40,6.078431373,2007,"AGOSTO",NA,NA
"3094",40,6.078431373,2007,"SEPTIEMBRE",NA,NA
"3095",40,6.078431373,2007,"OCTUBRE",NA,NA
"3096",40,6.078431373,2007,"NOVIEMBRE",NA,NA
"3097",40,6.078431373,2007,"DICIEMBRE",NA,NA
"3098",40,6.078431373,2008,"ABRIL",NA,NA
"3099",40,6.078431373,2008,"MAYO",NA,NA
"3100",40,6.078431373,2008,"JUNIO",NA,NA
"3101",40,6.078431373,2009,"MAYO",NA,NA
"3102",40,6.078431373,2009,"JULIO",NA,NA
"3103",40,6.078431373,2009,"NOVIEMBRE",NA,NA
"3104",40,6.078431373,2009,"DICIEMBRE",NA,NA
"3105",40,6.078431373,2010,"MAYO",NA,NA
"3106",40,6.078431373,2010,"AGOSTO",NA,NA
"3107",40,6.078431373,2010,"DICIEMBRE",NA,NA
"3108",40,6.078431373,2011,"JUNIO",NA,NA
"3109",40,6.078431373,2011,"JULIO",NA,NA
"3110",40,6.078431373,2011,"NOVIEMBRE",NA,NA
"3111",40,6.078431373,2012,"MARZO",NA,NA
"3112",40,6.078431373,2012,"ABRIL",NA,NA
"3113",40,6.078431373,2012,"MAYO",NA,NA
"3114",40,6.078431373,2012,"JUNIO",NA,NA
"3115",40,6.078431373,2012,"DICIEMBRE",NA,NA
"3116",40,6.078431373,2013,"ENERO",NA,NA
"3117",40,6.078431373,2013,"ABRIL",NA,NA
"3118",40,6.078431373,2013,"JULIO",NA,NA
"3119",40,6.078431373,2013,"OCTUBRE",NA,NA
"3120",40,6.078431373,2014,"MARZO",NA,NA
"3121",40,6.078431373,2014,"MAYO",NA,NA
"3122",40,6.078431373,2014,"JUNIO",NA,NA
"3123",40,6.078431373,2014,"JULIO",NA,NA
"3124",40,6.078431373,2014,"AGOSTO",NA,NA
"3125",40,6.078431373,2014,"NOVIEMBRE",NA,NA
"3126",40,6.078431373,2014,"DICIEMBRE",NA,NA
"3127",40,6.078431373,2015,"JUNIO",NA,NA
"3128",40,6.078431373,2015,"JULIO",NA,NA
"3129",40,6.078431373,2015,"DICIEMBRE",NA,NA
"3130",40,6.078431373,2016,"MAYO",NA,NA
"3131",40,6.078431373,2016,"JULIO",NA,NA
"3132",40,6.078431373,2016,"SEPTIEMBRE",NA,NA
"3133",40,6.078431373,2016,"DICIEMBRE",NA,NA
